time,vbus,vbat,ibus,iload,ibat
50.983333,4.831834,4.032991,0.52627,0.132892,0.447348
51,4.829346,4.033234,0.527869,0.135919,0.447259
51.016667,4.828902,4.033558,0.53061,0.134878,0.447717
51.033333,4.835268,4.033789,0.531365,0.134748,0.4505
51.05,4.83312,4.034128,0.530228,0.133866,0.449818
51.066667,4.833085,4.034515,0.53572,0.135651,0.45294
51.083333,4.828448,4.034913,0.536008,0.134672,0.45549
51.1,4.827717,4.035222,0.538158,0.134282,0.457101
51.116667,4.831798,4.035463,0.540299,0.136445,0.459008
51.133333,4.830998,4.035684,0.541943,0.138515,0.463048
51.15,4.83101,4.036059,0.540661,0.133573,0.463851
51.166667,4.827934,4.036352,0.544267,0.131576,0.463594
51.183333,4.830247,4.036709,0.548812,0.132889,0.466281
51.2,4.829097,4.036892,0.548539,0.133468,0.466693
51.216667,4.830413,4.037213,0.546446,0.135146,0.470874
51.233333,4.831493,4.037532,0.548311,0.136752,0.472009
51.25,4.82969,4.037801,0.550994,0.131764,0.4736
51.266667,4.830839,4.03819,0.553832,0.135242,0.476496
51.283333,4.832932,4.038416,0.553922,0.134394,0.477513
51.3,4.831836,4.038816,0.555493,0.137859,0.47973
51.316667,4.832004,4.039015,0.557026,0.13417,0.482027
51.333333,4.831295,4.039396,0.559601,0.132402,0.480314
51.35,4.832161,4.039574,0.556515,0.132816,0.482363
51.366667,4.83056,4.039997,0.562182,0.135091,0.485828
51.383333,4.834344,4.040101,0.562513,0.134508,0.482833
51.4,4.833547,4.040377,0.56463,0.133908,0.488012
51.416667,4.828613,4.040783,0.56663,0.134848,0.488871
51.433333,4.832729,4.041075,0.569167,0.133385,0.494023
51.45,4.828248,4.041424,0.570648,0.13413,0.49357
51.466667,4.834449,4.041509,0.568876,0.133211,0.493994
51.483333,4.831821,4.041937,0.572717,0.13448,0.498479
51.5,4.830713,4.04205,0.570587,0.132866,0.494954
51.516667,4.826727,4.042552,0.573946,0.133089,0.500361
51.533333,4.829171,4.042627,0.575524,0.134988,0.4983
51.55,4.830921,4.043077,0.577142,0.134064,0.506712
51.566667,4.833261,4.043142,0.577638,0.135514,0.501445
51.583333,4.828734,4.043657,0.579212,0.134593,0.506916
51.6,4.829586,4.043801,0.580311,0.133213,0.507606
51.616667,4.830515,4.044241,0.581769,0.133466,0.512423
51.633333,4.833323,4.044356,0.58083,0.133829,0.507866
51.65,4.832089,4.044787,0.58736,0.133457,0.511703
51.666667,4.830782,4.04497,0.588772,0.133052,0.516875
51.683333,4.82899,4.045297,0.585595,0.133229,0.516508
51.7,4.830411,4.045527,0.591608,0.134426,0.516891
51.716667,4.832652,4.045816,0.59074,0.133648,0.521419
51.733333,4.8315,4.046097,0.592164,0.135343,0.521372
51.75,4.830908,4.046361,0.592583,0.134495,0.52093
51.766667,4.83016,4.046673,0.593004,0.135525,0.525655
51.783333,4.830365,4.046948,0.594907,0.135613,0.522603
51.8,4.831992,4.047204,0.596548,0.135971,0.526644
51.816667,4.832512,4.047422,0.59872,0.135808,0.530063
51.833333,4.830317,4.047726,0.59987,0.131752,0.528906
51.85,4.825819,4.04819,0.602752,0.13367,0.532163
51.866667,4.828187,4.048146,0.60534,0.132503,0.531935
51.883333,4.832963,4.048446,0.605059,0.13407,0.532512
51.9,4.830532,4.048735,0.603898,0.134707,0.537274
51.916667,4.831608,4.049074,0.604742,0.135431,0.535353
51.933333,4.829084,4.04931,0.60827,0.135313,0.541329
51.95,4.828245,4.049754,0.609668,0.133094,0.543988
51.966667,4.83231,4.049731,0.609353,0.133605,0.540403
51.983333,4.828618,4.05017,0.612597,0.133287,0.543931
52,4.831488,4.050333,0.613699,0.13341,0.54533
52.016667,4.828788,4.026408,0.613884,0.290562,0.356731
52.033333,4.831106,4.026072,0.611544,0.293993,0.356545
52.05,4.830542,4.026166,0.615955,0.292917,0.359192
52.066667,4.830878,4.026391,0.617632,0.295988,0.361012
52.083333,4.831073,4.026472,0.616943,0.296744,0.359437
52.1,4.831454,4.026678,0.618056,0.295895,0.362346
52.116667,4.830716,4.026892,0.616956,0.292899,0.363923
52.133333,4.830621,4.027009,0.621885,0.295824,0.366885
52.15,4.83253,4.027205,0.621175,0.295514,0.36745
52.166667,4.832031,4.027371,0.621573,0.298321,0.368901
52.183333,4.830076,4.027653,0.625327,0.295611,0.368798
52.2,4.829204,4.027853,0.623934,0.295296,0.371673
52.216667,4.829612,4.027946,0.625356,0.296631,0.371345
52.233333,4.833427,4.028116,0.6309,0.296489,0.375034
52.25,4.830588,4.0285,0.631907,0.295665,0.374276
52.266667,4.82775,4.028541,0.629353,0.29397,0.373442
52.283333,4.828894,4.028847,0.633544,0.29329,0.373619
52.3,4.829,4.028937,0.632329,0.295795,0.379458
52.316667,4.833066,4.029135,0.633792,0.29329,0.37913
52.333333,4.829597,4.029463,0.638093,0.297855,0.381592
52.35,4.827251,4.029565,0.639088,0.294178,0.385114
52.366667,4.827069,4.029935,0.637501,0.293594,0.387286
52.383333,4.830676,4.02986,0.635932,0.294847,0.382716
52.4,4.830062,4.030026,0.64053,0.294921,0.385339
52.416667,4.829389,4.030352,0.641286,0.297127,0.386378
52.433333,4.832402,4.030404,0.63993,0.299103,0.385162
52.45,4.827355,4.030859,0.643569,0.292362,0.389415
52.466667,4.829395,4.030911,0.64277,0.295255,0.393015
52.483333,4.830558,4.031039,0.642948,0.294001,0.392426
52.5,4.830119,4.031309,0.646257,0.295559,0.395473
52.516667,4.829423,4.031431,0.647269,0.296006,0.395167
52.533333,4.830055,4.031549,0.647198,0.296278,0.3954
52.55,4.830704,4.031806,0.647701,0.295826,0.400061
52.566667,4.830667,4.031943,0.650888,0.296699,0.395869
52.583333,4.830205,4.032196,0.651585,0.2946,0.400509
52.6,4.82973,4.032414,0.654863,0.293346,0.399646
52.616667,4.829531,4.032593,0.65037,0.294813,0.400542
52.633333,4.830912,4.032743,0.652402,0.295836,0.400764
52.65,4.830014,4.032988,0.657854,0.296403,0.405496
52.666667,4.832524,4.033073,0.6558,0.294445,0.404224
52.683333,4.831695,4.033232,0.658956,0.293745,0.408157
52.7,4.830804,4.033472,0.658005,0.295391,0.407469
52.716667,4.829689,4.033788,0.658936,0.293797,0.408463
52.733333,4.833349,4.033706,0.658041,0.295431,0.411386
52.75,4.831174,4.03409,0.663421,0.296051,0.40648
52.766667,4.833438,4.034166,0.659897,0.294313,0.414846
52.783333,4.828897,4.03445,0.662481,0.294203,0.414823
52.8,4.830728,4.03456,0.662458,0.29389,0.415486
52.816667,4.833389,4.034708,0.663602,0.295104,0.415456
52.833333,4.832935,4.034834,0.664739,0.297299,0.414647
52.85,4.830041,4.035145,0.66296,0.295523,0.417868
52.866667,4.829643,4.035283,0.669051,0.293176,0.420923
52.883333,4.829613,4.035467,0.668751,0.29452,0.422796
52.9,4.831339,4.035618,0.670361,0.296043,0.422429
52.916667,4.830706,4.035879,0.669971,0.295588,0.424041
52.933333,4.83201,4.03591,0.671905,0.294985,0.42293
52.95,4.831036,4.036068,0.670136,0.29531,0.423265
52.966667,4.831502,4.036261,0.669981,0.295829,0.425066
52.983333,4.830622,4.036477,0.675248,0.29652,0.425642
53,4.832686,4.036526,0.671918,0.295853,0.425552
53.016667,4.831898,4.036779,0.67596,0.294882,0.425113
53.033333,4.829381,4.036951,0.675158,0.293657,0.428758
53.05,4.827831,4.037192,0.676205,0.296582,0.430583
53.066667,4.832181,4.037169,0.67625,0.294223,0.432446
53.083333,4.829258,4.037527,0.679053,0.294068,0.434219
53.1,4.832895,4.037542,0.67682,0.295521,0.432162
53.116667,4.828596,4.037827,0.681219,0.291963,0.43236
53.133333,4.82892,4.037884,0.678188,0.294976,0.433901
53.15,4.829708,4.038139,0.678581,0.296537,0.435901
53.166667,4.830314,4.038269,0.681884,0.294766,0.4357
53.183333,4.831708,4.038354,0.681213,0.295452,0.439447
53.2,4.832095,4.038473,0.682841,0.293944,0.435697
53.216667,4.829884,4.038724,0.684422,0.295092,0.439726
53.233333,4.828674,4.038931,0.687764,0.296505,0.440946
53.25,4.834441,4.03885,0.683903,0.294312,0.43958
53.266667,4.832134,4.039054,0.684661,0.296833,0.441394
53.283333,4.830016,4.039226,0.685999,0.29742,0.442613
53.3,4.831058,4.039389,0.688651,0.295493,0.440823
53.316667,4.830255,4.039607,0.686874,0.294132,0.441656
53.333333,4.832204,4.039682,0.687139,0.297441,0.444882
53.35,4.833638,4.039765,0.689457,0.295391,0.444245
53.366667,4.832506,4.039909,0.689515,0.293177,0.444892
53.383333,4.831478,4.040154,0.687955,0.295331,0.443831
53.4,4.829663,4.040214,0.691167,0.292773,0.448812
53.416667,4.831482,4.040344,0.693122,0.295963,0.448706
53.433333,4.832801,4.040467,0.693902,0.29185,0.450537
53.45,4.830441,4.040704,0.690731,0.29385,0.449844
53.466667,4.830542,4.040871,0.69456,0.29436,0.450444
53.483333,4.829004,4.040935,0.692694,0.294444,0.449016
53.5,4.832646,4.040943,0.69538,0.295974,0.447529
53.516667,4.832961,4.041099,0.695438,0.295441,0.453297
53.533333,4.829685,4.041331,0.697269,0.29667,0.453691
53.55,4.829729,4.041504,0.698381,0.293551,0.451481
53.566667,4.829374,4.041581,0.69805,0.296055,0.452291
53.583333,4.831091,4.041615,0.698513,0.296522,0.455059
53.6,4.832235,4.041756,0.696174,0.297981,0.453432
53.616667,4.831296,4.041892,0.701237,0.295494,0.452225
53.633333,4.832354,4.042002,0.698113,0.292899,0.456471
53.65,4.830773,4.042154,0.699881,0.295044,0.455606
53.666667,4.831405,4.04224,0.701252,0.293547,0.45896
53.683333,4.834653,4.042235,0.700055,0.299146,0.457979
53.7,4.82929,4.042554,0.702409,0.29612,0.459874
53.716667,4.827323,4.042613,0.700599,0.295676,0.458409
53.733333,4.829354,4.042743,0.704019,0.296238,0.4574
53.75,4.832382,4.042825,0.70239,0.29708,0.461858
53.766667,4.8343,4.042862,0.701863,0.292719,0.462223
53.783333,4.830747,4.043042,0.70462,0.300509,0.46065
53.8,4.831069,4.043058,0.70365,0.292811,0.461424
53.816667,4.830041,4.043245,0.701058,0.296309,0.459177
53.833333,4.830449,4.04339,0.703226,0.295021,0.462958
53.85,4.83471,4.043338,0.704257,0.295781,0.461259
53.866667,4.83111,4.043642,0.706248,0.296031,0.464112
53.883333,4.82988,4.043703,0.70756,0.294187,0.464078
53.9,4.829179,4.043787,0.704973,0.295336,0.464118
53.916667,4.830638,4.043804,0.707324,0.295258,0.462466
53.933333,4.83352,4.043848,0.707279,0.296595,0.464203
53.95,4.832655,4.043998,0.709598,0.296924,0.465811
53.966667,4.831071,4.044046,0.70538,0.295853,0.465863
53.983333,4.827668,4.044262,0.707375,0.294448,0.463546
54,4.82817,4.044431,0.711224,0.295119,0.465736
54.016667,4.831889,4.04439,0.708206,0.297588,0.469255
54.033333,4.831463,4.044523,0.710735,0.293712,0.46885
54.05,4.8301,4.044555,0.706513,0.29445,0.466952
54.066667,4.828056,4.044693,0.709542,0.293662,0.466373
54.083333,4.827605,4.044807,0.711911,0.295804,0.469393
54.1,4.831089,4.0448,0.711682,0.297691,0.468323
54.116667,4.829941,4.044917,0.708867,0.296337,0.468598
54.133333,4.828583,4.045054,0.710661,0.295841,0.469862
54.15,4.827559,4.045111,0.712325,0.295743,0.468918
54.166667,4.831548,4.045158,0.711414,0.293821,0.470247
54.183333,4.831208,4.045215,0.712112,0.294108,0.466996
54.2,4.830285,4.045306,0.710784,0.297222,0.470891
54.216667,4.828776,4.045488,0.710786,0.295639,0.473329
54.233333,4.832267,4.045381,0.709374,0.295634,0.468269
54.25,4.828998,4.045567,0.712826,0.293729,0.468871
54.266667,4.832965,4.04549,0.710794,0.295841,0.469405
54.283333,4.829747,4.04568,0.711629,0.295954,0.474863
54.3,4.832155,4.045593,0.712353,0.29555,0.472467
54.316667,4.829891,4.045718,0.712353,0.296384,0.471096
54.333333,4.8288,4.045802,0.712335,0.294874,0.469197
54.35,4.832531,4.045787,0.710489,0.294608,0.468793
54.366667,4.830444,4.045993,0.711503,0.296392,0.470858
54.383333,4.831248,4.045928,0.711674,0.295664,0.470039
54.4,4.829483,4.04608,0.713279,0.295709,0.472867
54.416667,4.828807,4.046136,0.713627,0.295711,0.475078
54.433333,4.831446,4.046125,0.712537,0.296317,0.470439
54.45,4.829456,4.046225,0.711931,0.295373,0.475763
54.466667,4.830323,4.046233,0.71254,0.29558,0.472757
54.483333,4.829256,4.046304,0.715023,0.296156,0.473111
54.5,4.828468,4.046329,0.710954,0.29393,0.473928
54.516667,4.831695,4.046321,0.711753,0.295264,0.472812
54.533333,4.831828,4.046386,0.714099,0.297331,0.469414
54.55,4.832299,4.046411,0.713103,0.295056,0.472564
54.566667,4.830871,4.046513,0.712558,0.297204,0.473734
54.583333,4.829194,4.046565,0.712536,0.296568,0.473805
54.6,4.83169,4.046617,0.712372,0.294296,0.471539
54.616667,4.830289,4.046609,0.712789,0.295063,0.474474
54.633333,4.832544,4.046556,0.711625,0.296076,0.471096
54.65,4.829782,4.04667,0.713425,0.297758,0.472125
54.666667,4.829685,4.04677,0.712905,0.294079,0.472934
54.683333,4.831644,4.046688,0.709726,0.294653,0.472738
54.7,4.832353,4.046698,0.714736,0.297313,0.472087
54.716667,4.829646,4.046801,0.714459,0.298173,0.471827
54.733333,4.828686,4.046876,0.713634,0.294164,0.469671
54.75,4.828111,4.046962,0.711045,0.293822,0.471501
54.766667,4.830616,4.046779,0.712967,0.29656,0.472703
54.783333,4.831124,4.046831,0.715173,0.296702,0.473167
54.8,4.832117,4.046905,0.710913,0.296639,0.471819
54.816667,4.830356,4.046968,0.712477,0.294415,0.473059
54.833333,4.827545,4.046992,0.710824,0.294842,0.472889
54.85,4.829704,4.047,0.711966,0.2955,0.470585
54.866667,4.832233,4.046966,0.710298,0.296474,0.4717
54.883333,4.833324,4.04693,0.713739,0.297987,0.472626
54.9,4.830908,4.046995,0.710978,0.295345,0.468188
54.916667,4.82907,4.046993,0.710926,0.295061,0.469821
54.933333,4.830218,4.046942,0.713709,0.292523,0.4725
54.95,4.831557,4.046929,0.709859,0.296348,0.46891
54.966667,4.831731,4.046906,0.711769,0.296189,0.470687
54.983333,4.83121,4.046905,0.713269,0.296175,0.469084
55,4.828897,4.046974,0.709847,0.292591,0.468897
55.016667,4.830239,4.047025,0.710246,0.296817,0.465491
55.033333,4.831017,4.04694,0.70977,0.295434,0.465813
55.05,4.830964,4.047007,0.70941,0.296412,0.469365
55.066667,4.831949,4.046927,0.709522,0.295552,0.465148
55.083333,4.828559,4.047086,0.709503,0.296198,0.467411
55.1,4.828197,4.047018,0.707227,0.294091,0.467131
55.116667,4.83161,4.046971,0.706681,0.296059,0.463554
55.133333,4.831949,4.046876,0.707221,0.296382,0.464321
55.15,4.832243,4.046903,0.706646,0.294528,0.465135
55.166667,4.828471,4.046909,0.707795,0.295525,0.465133
55.183333,4.829536,4.046904,0.705853,0.296608,0.465271
55.2,4.832893,4.046896,0.705648,0.294986,0.463198
55.216667,4.831941,4.046781,0.704109,0.294568,0.461771
55.233333,4.832296,4.046757,0.707,0.29572,0.462681
55.25,4.830587,4.046784,0.702679,0.295652,0.461908
55.266667,4.828526,4.046847,0.704978,0.294736,0.461518
55.283333,4.833487,4.04665,0.705223,0.297755,0.462331
55.3,4.829951,4.046738,0.705428,0.294628,0.463648
55.316667,4.830698,4.046739,0.702235,0.297117,0.460877
55.333333,4.827882,4.046741,0.706536,0.294643,0.462087
55.35,4.829528,4.070572,0.70667,0.134541,0.645916
55.366667,4.828655,4.071336,0.706067,0.135468,0.650438
55.383333,4.832151,4.071289,0.703346,0.135447,0.648951
55.4,4.832685,4.071273,0.703759,0.1349,0.647369
55.416667,4.826554,4.071405,0.703818,0.133057,0.647362
55.433333,4.826987,4.071489,0.704467,0.135442,0.649445
55.45,4.829919,4.071495,0.703428,0.135348,0.645695
55.466667,4.831842,4.071553,0.701495,0.13452,0.648075
55.483333,4.831572,4.071592,0.700834,0.134826,0.644336
55.5,4.827275,4.07153,0.701278,0.133058,0.643736
55.516667,4.826755,4.071615,0.698355,0.132972,0.64379
55.533333,4.828098,4.071705,0.699189,0.13303,0.644138
55.55,4.827824,4.07169,0.699207,0.135048,0.645708
55.566667,4.830846,4.071647,0.700854,0.134598,0.639564
55.583333,4.829088,4.071719,0.700095,0.134924,0.642671
55.6,4.827095,4.071642,0.696808,0.136254,0.63859
55.616667,4.829517,4.071694,0.697389,0.133944,0.641188
55.633333,4.829022,4.0716,0.69908,0.137012,0.642207
55.65,4.831948,4.071625,0.695338,0.135305,0.642118
55.666667,4.828167,4.071751,0.69676,0.135743,0.637143
55.683333,4.829626,4.07169,0.696775,0.134628,0.639341
55.7,4.827234,4.071653,0.693381,0.135494,0.638315
55.716667,4.831027,4.071582,0.692943,0.134975,0.637199
55.733333,4.83235,4.071533,0.692604,0.134491,0.636281
55.75,4.829947,4.071551,0.692445,0.134588,0.633499
55.766667,4.826266,4.071533,0.692175,0.13618,0.634503
55.783333,4.829872,4.071446,0.690979,0.134354,0.634398
55.8,4.829256,4.071467,0.691138,0.13532,0.633773
55.816667,4.832782,4.071306,0.68788,0.134883,0.631703
55.833333,4.831429,4.071349,0.688658,0.134422,0.631513
55.85,4.827622,4.071451,0.690399,0.137366,0.630563
55.866667,4.829464,4.071317,0.689531,0.134056,0.630295
55.883333,4.829989,4.071206,0.687308,0.132342,0.630715
55.9,4.832873,4.071104,0.686698,0.134891,0.628402
55.916667,4.82883,4.071293,0.68543,0.134411,0.626372
55.933333,4.825578,4.071283,0.683764,0.132963,0.626634
55.95,4.829641,4.071046,0.684902,0.133802,0.624967
55.966667,4.830939,4.071016,0.68291,0.134173,0.619751
55.983333,4.832273,4.071004,0.682838,0.135551,0.623806
56,4.829718,4.070998,0.680251,0.135624,0.624584
56.016667,4.827948,4.070958,0.681709,0.13437,0.622709
56.033333,4.83082,4.070878,0.681678,0.132912,0.622333
56.05,4.83321,4.070701,0.678649,0.134742,0.617946
56.066667,4.832966,4.070739,0.679292,0.13492,0.621718
56.083333,4.828867,4.070603,0.67663,0.134554,0.619171
56.1,4.826324,4.070743,0.681155,0.133177,0.617946
56.116667,4.827663,4.070511,0.675224,0.133796,0.617209
56.133333,4.833858,4.070379,0.675969,0.136035,0.619306
56.15,4.833623,4.070334,0.676115,0.133447,0.617902
56.166667,4.830939,4.070294,0.67579,0.134189,0.61419
56.183333,4.827625,4.070293,0.675541,0.135375,0.61351
56.2,4.828246,4.070193,0.673598,0.134178,0.61146
56.216667,4.833617,4.069963,0.671906,0.136223,0.608028
56.233333,4.832822,4.070053,0.67167,0.135337,0.610289
56.25,4.832884,4.069928,0.670465,0.131963,0.609079
56.266667,4.828773,4.069888,0.668469,0.133073,0.606286
56.283333,4.828673,4.069865,0.668461,0.13387,0.6047
56.3,4.833013,4.069646,0.6661,0.13457,0.603939
56.316667,4.832832,4.06951,0.669209,0.135409,0.605341
56.333333,4.832113,4.06951,0.664285,0.134547,0.600928
56.35,4.829542,4.069443,0.664819,0.135006,0.605109
56.366667,4.832522,4.069312,0.662652,0.133779,0.601013
56.383333,4.830787,4.069243,0.660167,0.13353,0.600379
56.4,4.831197,4.069161,0.663609,0.135195,0.598186
56.416667,4.83256,4.068957,0.663215,0.134466,0.600503
56.433333,4.828656,4.063061,0.661989,0.173852,0.551135
56.45,4.829379,4.062675,0.658383,0.173435,0.54845
56.466667,4.832953,4.062337,0.658154,0.175672,0.548382
56.483333,4.832984,4.062437,0.655954,0.17604,0.54797
56.5,4.831547,4.062297,0.655375,0.176458,0.545425
56.516667,4.83216,4.062064,0.654164,0.173156,0.546098
56.533333,4.829888,4.06209,0.653595,0.174099,0.544824
56.55,4.830919,4.061878,0.65407,0.173945,0.54184
56.566667,4.83016,4.061638,0.651638,0.175345,0.544168
56.583333,4.83048,4.061692,0.65328,0.172019,0.538897
56.6,4.829345,4.061574,0.650304,0.173808,0.536908
56.616667,4.831288,4.061272,0.646666,0.174666,0.53401
56.633333,4.829914,4.061184,0.649549,0.17335,0.538326
56.65,4.829714,4.061168,0.64917,0.175392,0.534897
56.666667,4.831915,4.060894,0.644769,0.173122,0.531972
56.683333,4.828209,4.060924,0.64393,0.175791,0.533333
56.7,4.829065,4.06077,0.641757,0.174211,0.529657
56.716667,4.830903,4.060498,0.641361,0.174589,0.527734
56.733333,4.831605,4.060392,0.642099,0.176477,0.529953
56.75,4.833429,4.060157,0.640346,0.17645,0.527068
56.766667,4.828996,4.060082,0.639672,0.173969,0.523514
56.783333,4.827201,4.060122,0.63948,0.173543,0.527371
56.8,4.831235,4.059864,0.636156,0.1746,0.522761
56.816667,4.829931,4.059773,0.636635,0.178103,0.524349
56.833333,4.831053,4.059473,0.633243,0.176608,0.522014
56.85,4.830951,4.059261,0.631177,0.174038,0.518876
56.866667,4.830952,4.059285,0.631888,0.173141,0.518875
56.883333,4.829291,4.058984,0.6305,0.173724,0.515768
56.9,4.831867,4.058913,0.629772,0.173836,0.517605
56.916667,4.836279,4.058615,0.628691,0.175684,0.514421
56.933333,4.831562,4.064252,0.627885,0.136496,0.559623
56.95,4.82871,4.06461,0.626366,0.134554,0.558934
56.966667,4.827458,4.06447,0.628207,0.132228,0.561216
56.983333,4.833598,4.064327,0.626965,0.133828,0.553035
57,4.832807,4.06407,0.622013,0.132543,0.553629
57.016667,4.830378,4.064101,0.623114,0.135442,0.554755
57.033333,4.828514,4.063928,0.622839,0.131864,0.553393
57.05,4.827282,4.063879,0.622326,0.134378,0.553962
57.066667,4.834134,4.063618,0.618155,0.133849,0.550175
57.083333,4.832671,4.063385,0.617314,0.134091,0.547774
57.1,4.831675,4.063304,0.615543,0.13439,0.544798
57.116667,4.832399,4.063173,0.615408,0.133284,0.544235
57.133333,4.830504,4.063041,0.612671,0.13427,0.545484
57.15,4.831429,4.062998,0.612725,0.131537,0.543849
57.166667,4.831131,4.062653,0.612442,0.135119,0.542169
57.183333,4.833075,4.062483,0.610181,0.13326,0.540581
57.2,4.831279,4.062473,0.60916,0.132831,0.536385
57.216667,4.830616,4.062239,0.6052,0.132247,0.534829
57.233333,4.830721,4.062119,0.609168,0.138287,0.536126
57.25,4.828725,4.061912,0.604404,0.132954,0.536133
57.266667,4.832378,4.06175,0.602577,0.133274,0.532405
57.283333,4.829295,4.061479,0.603486,0.13404,0.532184
57.3,4.830232,4.061513,0.602619,0.134002,0.529348
57.316667,4.830324,4.061188,0.600558,0.134405,0.526891
57.333333,4.831525,4.061289,0.59876,0.133006,0.526678
57.35,4.831054,4.060794,0.597628,0.133687,0.523152
57.366667,4.827609,4.060849,0.59613,0.131241,0.520922
